x,y,raw_flux,Red,R_mag
18.902973970062295,170.28955094278803,627.9415461965757,15.1632547894033,15.063854789403301
212.86531908074693,173.6230002239786,2770.4761169430035,13.551666807846066,13.452266807846067
405.81642033421673,175.16366969479142,18781.245978978106,11.473741832718103,11.374341832718104
681.9328271612128,171.2935553408366,371.5309546029873,15.73306532588403,15.633665325884031
522.5627010035372,176.29007300807228,2483.4631563128432,13.670408531081272,13.571008531081272
1032.6078548695846,174.76177016389687,2456.951752376295,13.682061263868105,13.582661263868106
707.5599532983741,184.36566093948556,92941.63443641002,9.737527070600553,9.638127070600554
1044.4779331957639,174.39917869244488,4530.195947008785,13.017760366490139,12.91836036649014
250.7360422270233,175.97510786683023,461.7987140339651,15.496921036452687,15.397521036452687
293.4994820035031,176.8477731362214,2942.081858937962,13.486415954119515,13.387015954119516
