x,y,raw_flux,red_mag,R_mag
636.5382146045309,250.09941878473865,7303.773184476189,12.991476545998427,12.892076545998428
1040.444319328648,243.65363701581683,-1006.7126625542278,,
458.3560566774144,245.17192042677345,-699.3074464187391,,
809.3180011647212,246.2980353779011,3640.916542040254,13.7473179306532,13.6479179306532
44.69471406079339,249.30818795731233,12494.654608765573,12.408534102333347,12.309134102333347
715.5751683716668,246.0657570779148,-106.99394550572578,,
338.2005292816808,251.28301747064793,19641.442996410482,11.917411263510974,11.818011263510975
479.56074125435987,250.40743183730106,964.1463440702686,15.189987343774645,15.090587343774645
830.1179421305727,249.74278763618602,1351.4280996060006,14.823362378861294,14.723962378861295
1006.4868075422639,252.51095601584268,3238.343479870589,13.874537463340522,13.775137463340522
267.8663585328426,253.46221309129587,15085.199234214166,12.20396711479105,12.10456711479105
198.4548298896044,253.76993809616226,9709.174697974853,12.682388952133351,12.582988952133352
