x,y,raw_flux,blue_mag,B_mag
491.6759867022985,32.40563219411668,10943.641578240164,12.717246652904985,13.239596652904984
841.3993547556058,31.479299983496524,15994.355417028775,12.305234448776963,12.827584448776962
1061.5018488184253,26.52886210723737,27611.134480496374,11.712440676814786,12.234790676814786
9.537076995863929,29.089755437767508,-856.639534218953,,
896.7445854237662,28.906759510737476,1351.7507535044263,14.987909753991012,15.510259753991011
44.47299250203328,29.50459274718113,65.35948016755799,18.276879831318837,18.799229831318836
645.7427804977506,37.49151514930678,6534.946989304292,13.277046132363667,13.799396132363666
339.6132227585919,33.00752327705469,103175.16935962389,10.28121332874502,10.80356332874502
400.92384310517906,34.380240522256585,1456.8459340083114,14.906617239317644,15.428967239317643
1004.017905636426,34.45553116168639,1201.283999506824,15.116037073504941,15.63838707350494
1062.174831315069,30.716057397439958,25841.30745324285,11.784365096793568,12.306715096793567
204.3970447616829,35.43472539682651,3294.365838794428,14.020721740220932,14.543071740220931
317.94162069036224,38.7152794925248,23564.460497944376,11.884507551948612,12.406857551948612
673.604488719064,37.30127733486013,5511.226587000703,13.462030637700149,13.984380637700148
288.1286515721534,39.015997282151176,50138.519040794614,11.064722550076604,11.587072550076604
477.08462417767595,34.52039815103671,10740.544833572858,12.73758552409112,13.25993552409112
705.5383325894801,38.348621277088505,8698.233676245656,12.966573628037366,13.488923628037366
124.90662304586004,36.325344299159745,696.4572167135359,15.707915197531994,16.230265197531995
59.0161894188607,37.3542712120995,231.25410091398442,16.90492769737302,17.427277697373018
142.46362010904457,36.39810603375864,2887.7059609953494,14.16376888142533,14.68611888142533
151.62866861805756,39.34853049747761,1174.7523769900317,15.140285473715963,15.662635473715962
730.7348705354525,36.28374192792878,-762.7475667290346,,
767.3988960978955,42.48906207420487,1220.6367227546539,15.098685226004122,15.621035226004121
444.6173404976384,39.460489776435935,2454.437666198443,14.340271287146736,14.862621287146736
597.7329414762963,40.0768700585797,649.5490058145053,15.783621498864076,16.305971498864075
